date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2006-03-30,Central Bank of Nigeria,circulars,Review of Documentation Requirements for the sale of Foreign Exchange for Business Travel Allowance (BTA) and Personal Travel Allowance (PTA),,"Continued effort libralize foreign exchange market Authorised Dealers informed Form 'A' no longer documentation requirements BTA , PTA. Ted/ad/59/2006. Akanji, O. O. (Mrs.) Trade & Exchange Review of Foreign Exchange for BTA and PTA. ",Ted-ad-59-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-59-2006.PDF,27 KB,1383
2006-04-03,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No.11/2006 of 3/4/2006,,"CBN offer US$50.00 million sale 3/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.11 Ted/ad/60/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-60-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-60-2006.PDF,14 KB,1382
2006-04-04,Central Bank of Nigeria,circulars,Modalities For the Cash Sale of Foreign Exchange By CBN to Bureaux De Change (BDCs),,"Further Circular Ref. Ted/ad/58/2006 of 29/3/2006 BDCs advise Director TED CBN Naira Current Account no longer necessary. Ted/ad/62/2006. Akanji, O. O. (Mrs.) Trade & Exchange Modalities for the cash sale of Foreign Exchange by CBN to Bureaux De Change (BDCs)",Ted-ad-62-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-62-2006.PDF,23 KB,1381
2006-04-05,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No.12/2006 of 5/4/2006,,"CBN offer US$80.00 million sale 5/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.12 Ted/ad/61/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-61-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-61-2006.PDF,14 KB,1380
2006-04-06,Central Bank of Nigeria,circulars,OMO NOTICE,,OMO SECURITIES DEALING OFFICE SALE BANKING OPERATIONS DEPARTMENT NOTICE NO. OMO/S/43/06,OMO/S/43/06,https://www.cbn.gov.ng/OUT/CIRCULARS/BOD/2006/OMO-S-43-2006.PDF,14 KB,1379
2006-04-07,Central Bank of Nigeria,circulars,Closure of Foreign Exchange Market For Id-El-Malud Holiday,,"Federal Government Declared Monday 10th April, 2006 Public Holiday Celebration Ed-El-Malud Authorised Dealers no Foreign Exchange Market Monday 10th April, 2006. Ted/ad/63/2006. Akanji, O. O. (Mrs) Trade & Exchange Ed-El-Malud Holiday.",Ted-ad-63-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-63-2006.PDF,17 KB,1378
2006-04-12,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 13/2006 of 12/4/2006,,"CBN offer US$80.00 million sale 12/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.13 Ted/ad/64/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-64-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-64-2006.PDF,14 KB,1375
2006-04-12,Central Bank of Nigeria,circulars,Late Submission of Quarterly Returns and Sectoral Analysis of Loans and Advances ,,"COMMUNITY BANKS, CENTRAL BANK OF NIGERIA, SECTORAL ANALYSIS OF LOANS AND ADVANCES, ABUJA, LAGOS, CBs, CBN, SUPERVISION, REGULATION, OTHER FINANCIAL INSTITUTIONS DEPARTMENT, OFID, AGRICULTURE, MINING, FORESTRY, SHARES, TRANSPORTATION, COMMUNICATION, CONSUMER, CONSTRUCTION, HEALTH, MANUFACTURING, RETURNS, MARCH",OFID-05-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2006/OFID-05-2006.PDF,84 KB,1376
2006-04-12,Central Bank of Nigeria,circulars,The Unethical and Unprofessional Practice of Demarketing Collegues/Other Banks in the Industry by Spreading False Rumours,,"unethical, unprofessional, practice, demarketing, collegues, banks, industry, false, rumours, institutions, CBN, governor, MD/CEO, bankers committee, post-consolidation, economy, officers, WARNS, staff, chief executive, sanctions",BSD-08-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/BSD/2006/BSD-08-2006.PDF,13 KB,1377
2006-04-19,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No.14/2006 of 19/4/2006,,"CBN offer US$80.00 million sale 19/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.14 Ted/ad/65/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-65-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-65-2006.PDF,14 KB,1374
2006-04-20,Central Bank of Nigeria,circulars,Foreign Exchange (Cash) Sales to Bureaux De Change (BDCs) by Central Bank of Nigeria,,"Furtherance Circular Ref. Ted/ad/62/2006 of April 4, 2006 achieve stable exchange rate Authorised Dealers BDCs informed April 17, 2006 CBN sells 22 Branches US$50.00 million weekly. Ted/ad/68/2006.  Akanji, O. O (Mrs.) Trade & Exchange Foreign Exchange (Cash) Sales To Bureaux (BDCs) by CBN.",Ted-ad-68-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-68-2006.PDF,16 KB,1371
2006-04-20,Central Bank of Nigeria,circulars,Non-Collection of Clean Reports of Inspection by Importers,,"Further abolition Pre-shipment Inspection Imports Authorised Dealers requested render returns uncollected Clean Reports of Inspection (CRIs) remained unclaimed/unutilised customers at March 31, 2006. Returns rendered soft copy reach Director Trade & Exchange before April 28, 2006. Ted/ad/66/2006 Akanji, O. O. (Mrs.) Trade & Exchange Non-collection of Clean Reports of Inspection by Importers. ",Ted-ad-66-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-66-2006.PDF,15 KB,1372
2006-04-20,Central Bank of Nigeria,circulars,Notice of Foreign Exchange Officers' Metting,,"Authorised Dealers, Nigeria Customs Service and the Service Providers Foreign Exchange Officers' meeting scheduled Bankers' Committee Conference Hall, CBN, Lagos Thursday April 27, 2006 at 10.00 a.m. prompt. Ted/ad/69/2006.  Akanji, O. O. (Mrs.) Trade & Exchange Notice of Foreign Exchange Officers' Meeting.",Ted-ad-69-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-69-2006.PDF,15 KB,1370
2006-04-20,Central Bank of Nigeria,circulars,Rendition of Returns on the Disbursement of Foreign Exchange for Business Travel Allowance (BTA) and Personal Travel Allowance(PTA),,"Removal Form 'A' documentation requirements procurement BTA/PTA Circular Ted/ad/59/2006 of 30/3/2006. Ted/ad/67/2006. Akanji, O. O. (Mrs.) Trade & Exchange Rendition of disbursement of Foreign Exchange for BTA & PTA.",Ted-ad-67-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-67-2006.PDF,15 KB,1373
2006-04-24,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 15/2006 of 24/4/2006,,"CBN offer US$200.00 million sale 24/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.15 Ted/ad/70/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-70-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-70-2006.PDF,14 KB,1368
2006-04-24,Central Bank of Nigeria,circulars,RE:Illegal Clearing and Conversion/diversion of Third Party Cheques ,,"OFID, CENTRAL BANK OF NIGERIA, NON-BANK FINANCIAL INSTITUTIONS, OTHER FINANCIAL INSTITUTIONS, CONVERSION, DIVERSION, CAUTION, SUPERVISION, COMMUNITY BANKS, CHEQUES, CLEARING, FRAUDULENT, PARASTATALS, AGENCIES, CIRCULAR, EFCC, KYC, LAGOS , ABUJA, CRIMES, REMINDER, PRIMARY MORTGAGE INSTITUTIONS,FINANCE COMPANIES, ",OFID-06-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/OFID/2006/OFID-06-2006.PDF,84 KB,1369
2006-04-26,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 16/2006 of 26/4/2006,,"CBN offer US$100.00 million sale 26/4/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS No.16 Ted/ad/71/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-71-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-71-2006.PDF,14 KB,1367
2006-04-28,Central Bank of Nigeria,circulars,Workshop on the Draft UCP 600,,"Authorised Dealers UCP 500 review International Chambers of Commerce (ICC) draft UCP 600 produced. Ted/ad/72/2006. Shettima, I. B. B. Trade & Exchange Workshop on the draft UCP 600",Ted-ad-72-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-72-2006.PDF,9 KB,1365
2006-04-28,Central Bank of Nigeria,circulars,"Workshop on the Draft UCP 600 Organised by the Central Bank of Nigeria on Friday 5th May, 2006 at the Protea Hotel, Lekki.",,"Programme on Workshop on the draft UCP 600 organised by the CBN on Friday 5th May, 2006 at the Protea Hotel, Lekki. Ted/ad/72B/2006. Shettima, I. B. B. Trade & Exchange Workshop.",Ted-ad-72B-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-72B-2006.PDF,8 KB,1366
2006-05-03,Central Bank of Nigeria,circulars,Notice of Meeting on the Import Duty Collection Scheme (IDCS),,"Designated Banks Customs Revenue Collection, Inspection Agents Nigeria Customs Service NCS Area Controllers ASYCUDA Project Leader. Import Duty Collection Scheme meeting scheduled hold Bankers' Committee Conference Hall, CBN, Lagos, Friday May 12, 2006 11.00 a.m. prompt. Ted/ad/74/2006. Shettima, I. B. B. Trade & Exchange Notice of Import DutyCollection Scheme(IDCS)",Ted-ad-74-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-74-2006.PDF,12 KB,1364
2006-05-04,Central Bank of Nigeria,circulars,Post Consolidation Integration of Banks,,"post consolidation integration banks sucessful programme information communication technology strategic business mobilization operations products systems branches Director Banking Supervision five May 2006 stakeholders interim returns customer service comply synergy personnel  
",bsd-10-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/BSD/2006/BSD-10-2006.PDF,229 KB,1363
2006-05-08,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 18/2006 of 8/5/2006,,"CBN offer US$80.00 million sale 8/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.18Ted/ad/76/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.


",Ted-ad-76-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-76-2006.PDF,14 KB,1362
2006-05-10,Central Bank of Nigeria,circulars,Diaspora Collaborative Research Program  (DCRP),,diaspora  collaborative  academia  DCRP VRSP research scholar ,RSD-01,https://www.cbn.gov.ng/OUT/CIRCULARS/RD/2006/CBN DIASPORA 2006.PDF,12 KB,1361
2006-05-10,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 19/2006 of 10/5/2006,,"CBN offer US$100.00 million sale 10/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.19Ted/ad/77/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.



",Ted-ad-77-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-77-2006.PDF,14 KB,1360
2006-05-15,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 20/2006,,"CBN offer US$80.00 million sale 15/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.20Ted/ad/78/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.

",Ted-ad-78-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-78-2006.PDF,14 KB,1358
2006-05-15,Central Bank of Nigeria,circulars,Sales of Foreign Exchange by CBN to Authorised Dealer Banks Operating BDCs,,"Liberalisation policy Foreign Exchange Market Authorised Dealers allowed operate BDC window/outlet financial products. Authorised Dealer submit bids WDAS usual forex requirements Auctions Mondays and Wednesdays. Ted/ad/75/2006. Akanji, O. O. (Mrs.) Sales of Foreign Exchange by CBN to Authorised Dealer Banks Operating BDCS.

",Ted-ad-75-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-75-2006.PDF,17 KB,1359
2006-05-16,Central Bank of Nigeria,circulars,Submission of Copies of Uncollected Clean Reports of Inspection,,"Further Circular Ref. No. TED/AD/66/2006 dated April 20, 2006 subject Authorised Dealers requested forward copies unclaimed Clean Reports of Inspection (CRIs) already submitted TED/AD/80/2006.  Akanji, O. O. (Mrs.) Trade & Exchange Submission of uncollected CRIs. ",Ted-ad-80-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-80-2006.PDF,15 KB,1357
2006-05-17,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 21/2006 of 17/5/2006 ,,"CBN offer US$80.00 million sale 17/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.20Ted/ad/79/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006.  Akanji, O. O (Mrs.) Trade & Exchange bidding.",Ted-ad-79-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-79-2006.PDF,14 KB,1356
2006-05-22,Central Bank of Nigeria,circulars,Foreign Exchnage Market Auction WDAS No. 22/2006 of 22/5/2006,,"CBN offer US$80.00 million sale 22/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.22Ted/ad/81/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006. Shettima, I. B. B. Trade & Exchange bidding.
",Ted-ad-81-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-81-2006.PDF,9 KB,1355
2006-05-24,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 23/2006 of 24/5/2006,,"CBN offer US$120.00 million sale 24/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.23Ted/ad/82/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006. Akanji, O. O. (Mrs.) Trade & Exchange bidding.

",Ted-ad-82-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-82-2006.PDF,14 KB,1354
2006-05-26,Central Bank of Nigeria,circulars,Closure od Foreign Exchange Market For Democracy Day Celebration,,"Federal Government Declared Monday 29th May, 2006 Public Holiday celebration Democracy Day. Authorised Dealers informed no Foreign Exchange Market Monday 29th May, 2006. Market reopens Wednesday 31st May, 2006.",Ted-ad-84-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-84-2006.PDF,17 KB,1353
2006-05-26,Central Bank of Nigeria,circulars,Foreign Exchange Market Special Auction: No. 01/2006,,"CBN offer US$200.00 million sale 26/5/2006 Current Account adequately funded.  Foreign Exchange Market Special Auction No. 1/2006 Ted/ad/83/2006. Akanji, O. O. (Mrs.) Trade & Exchange bidding.


",Ted-ad-83-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-83-2006.PDF,14 KB,1352
2006-05-31,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 24/2006 of 31/5/2006,,"CBN offer US$80.00 million sale 24/5/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.24Ted/ad/85/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006. Akanji, O. O. (Mrs.) Trade & Exchange bidding.

",Ted-ad-85-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-85-2006.PDF,14 KB,1351
2006-06-05,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 25/2006 of 5/6/2006,,"CBN offer US$80.00 million sale 5/6/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.25Ted/ad/86/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006. Musa, B, Trade & Exchange bidding.


",Ted-ad-86-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-86-2006.PDF,14 KB,1350
2006-06-07,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 26/2006 of 7/6/2006,,"CBN offer US$150.00 million sale 7/6/2006 Current Account adequately funded.  Foreign Exchange Market Auction WDAS/BDC No.26Ted/ad/87/2006. Authorised Dealers Circular Ref. No. Ted/ad/35/2006. Akanji, O, O. (Mrs.) Trade & Exchange bidding.


",Ted-ad-87-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-87-2006.PDF,14 KB,1349
2006-06-12,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 27/2006 of 12/6/2006,,"Foreign Exchange Auction offers, Authorised Dealers, customers bids.",Ted-ad-88-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-88-2006.PDF,0 KB,1348
2006-06-12,Central Bank of Nigeria,circulars,Payment For Foreign Exchange Winnings At Wholesale Dutch Auction System (WDAS) Sessions,,"Liberalise Foreign Exchange Market, Authorised Dealers, payment foreign exchange winnings WDAS, current account CBN, National Treasury Bill (NTB)  CBN, combination options (a) (b). 
",Ted-ad-89-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-89-2006.PDF,24 KB,1347
2006-06-14,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 28/2006 of 14/6/2006,,"Foreign Exchange Auction offers, Authorised Dealers, customers bids.
",Ted-ad-90-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-90-2006.PDF,60 KB,1346
2006-06-19,Central Bank of Nigeria,circulars,Cancellation Of Certificates Of Capital Importation (CCIs),,"Authorised Deals, general public Certificates Capital Importation (CCIs) declared missing, declared invalid, any purpose.
",Ted-ad-92-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-92-2006.PDF,62 KB,1344
2006-06-19,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 29/2006 of 19/6/2006,,"Foreign Exchange Market Auction offers, Authorised Dealers, customers bids.",Ted-ad-91-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-91-2006.PDF,60 KB,1343
2006-06-19,Central Bank of Nigeria,circulars,Review Of The CBN Foreign Exchange Manual,,"Review CBN Foreign Exchange Manual, Authorised Dealers, current Foreign Exchange Manual review, liberalisation Nigerian Foreign Exchange Market, Wholesome contributions, stakeholders CBN Workshop Foreign Exchange Manual.
",Ted-ad-93-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-93-2006.PDF,65 KB,1345
2006-06-21,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction WDAS No. 30/2006 of 21/6/2006,,"Foreign Exchange Market Auction offers, Authorised Dealers, customers bids.",Ted-ad-94-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-94-2006.PDF,60 KB,1342
2006-06-26,Central Bank of Nigeria,circulars,Creation Of Registry Of All Certificates Of Capital Importation (CCI),,"Further Circular Ref. TED/AD/54/2006 0f 28/3/2006 liberalization utilization Certificates Capital Importation create registry. 
",Ted-ad-97-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-97-2006.PDF,70 KB,1341
2006-06-26,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction No. 31/2006 of 26/6/2006,,"Foreign Exchange Auction offers, Authorised Dealers, customers bids.",Ted-ad-95-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-95-2006.PDF,60 KB,1340
2006-06-28,Central Bank of Nigeria,circulars,Foreign Exchange Market Auction No. 32/2006 of 28/6/2006,,"Foreign Exchange Auction offers, Authorised Dealers, customers bids.",Ted-ad-96-2006,https://www.cbn.gov.ng/OUT/CIRCULARS/TED/2006/TED-AD-96-2006.PDF,60 KB,1339
