date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2025-02-10,Central Bank of Nigeria,press_releases,Notice of the 299th Meeting of the Monetary Policy Committee,,"MPC, NOTICE",MPD/MPC/INT/MPP/005/113,https://www.cbn.gov.ng/Out/2025/CCD/Notice of the 299th Meeting of the Monetary Policy Committee.pdf,26373,7725
2025-02-14,Central Bank of Nigeria,press_releases,Press Release: CBN Assures Public of Keystone Bank's Stability Following Forfeiture Order by Court,,"Keystone, Forfeiture, Court, Order",CCD/PR/GEN/01/14-02-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release 130225 (Keystone) .pdf,141827,7733
2025-04-09,Central Bank of Nigeria,press_releases,"Press Release: Nigeria Posts $6.83 Billion Balance of Payments Surplus in 2024, Signaling Economic Resurgence",,"Press Release, CBN",CCD/PressRelease,https://www.cbn.gov.ng/Out/2025/CCD/CBN Release on BoP.pdf,103547,7758
2025-04-28,Central Bank of Nigeria,press_releases,Press Release: Central Bank of Nigeria Announces Revised Documentation Requirements for PAPSS Transactions in Nigeria,,"PAPSS, Press Release, Documentation, Requirements, Nigeria",CCD/PR/TED/01/28-04-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release TED.pdf,108221,7773
2025-05-12,Central Bank of Nigeria,press_releases,Advisory on Fraudulent Claims and Fictitious Contracts Purportedly from the CBN,,"Advisory, Fraud, CBN",CCD,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release 120525.pdf,135941,7779
2025-05-19,Central Bank of Nigeria,press_releases,Press Release: CBN Reassures Public on Banking Sector Stability,,"Banking Sector Stability, press release, public, reassures",CCD\PR\GEN\01\19-05-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release 190525 (Banking Sector Stability) .pdf,134141,7786
2025-06-17,Central Bank of Nigeria,press_releases,"Press Release: CBN Affirms Strength of Banking Sector, Issues Routine Transitional Guidance for Select Institutions",,"Banking Sector, routine guidance, select institutions ",CCD/PR/01/17-06-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release 170625  (Dividends).pdf,140248,7799
2025-10-24,Central Bank of Nigeria,press_releases,Press Release: CBN Welcomes Nigeria’s Removal from FATF Grey List,,"Grey List, FATF, Removal, Nigeria",CCD/PR/01/24-10-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release FATF  241025 .pdf,146754,7891
2025-12-08,Central Bank of Nigeria,press_releases,Press Release: CBN Confirms 82 BDCs Fully Licensed Under Revised Guidelines,,"CBN, BDCs, Licensed, Revised Guidelines",CCD\PR\GEN\01\08-12-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN Press Release BDCs 081225 B.pdf,223467,7925
2025-12-16,Central Bank of Nigeria,press_releases,Revocation of the Operational Licenses of Aso Savings and Loans Plc and Union Homes Savings and Loans Plc,,Operational Licenses,CCD/PBO/INT/001,https://www.cbn.gov.ng/Out/2025/CCD/Aso Savings Union Homes Revocation.pdf,137457,7936
2025-12-30,Central Bank of Nigeria,press_releases,Press Release: Nigeria Records Overall Balance of Payments Surplus in Q3 2025,,"Press Release, Balance of Payments, Surplus, Nigeria",CCD/PR/GEN/02/30-12-2025,https://www.cbn.gov.ng/Out/2025/CCD/press RELEASE BOP Surplus Q3 2025.pdf,127554,7951
2025-12-30,Central Bank of Nigeria,press_releases,Press Release: Nigeria’s Economic Activity Strengthens in December as PMI hits 57.6 Points,,"PMI, Economic Activity, Press Release, Nigeria",CCD/PR/GEN/01/30-12-2025,https://www.cbn.gov.ng/Out/2025/CCD/CBN PRESS RELEASE December 2025 PMI.pdf,133630,7950
2026-03-06,Central Bank of Nigeria,press_releases,Press Release: CBN Reports Steady Progress in Banking Sector Recapitalisation,,"CBN, Press Release, Banking Sector,  Recapitalisation, progress",CCD\PR\GEN\01|\06-03-2026,https://www.cbn.gov.ng/Out/2026/CCD/Press Release - CBN Reports Steady Progress in Banking Sector Recapitalisation.pdf,132743,8007
2026-03-25,Central Bank of Nigeria,press_releases,"Press Release- CBN Reaffirms Oversight, Assures Stability of Union Bank After court Ruling ",,PRESS RELEASE,CCD,https://www.cbn.gov.ng/Out/2026/CCD/CBN Press Release UBN 250326.pdf,138644,8050
2026-04-01,Central Bank of Nigeria,press_releases,CBN Concludes Banking Sector Recapitalisation Programme,CBN Concludes Banking Sector Recapitalisation Programme:?4.65 Trillion Raised to Strengthen Financial System Resilience ,Recapitalisation,CCD/PBO/EXT/CUM/006/002,https://www.cbn.gov.ng/Out/2026/CCD/CBN Press Release Recapitalisation April 1 2.pdf,248954,8060
2026-04-17,Central Bank of Nigeria,press_releases,Central Bank of Nigeria and Financial Market Dealers’ Association Announce the Nigerian Overnight Financing Rate (NOFR) as New Money Market Benchmark,Central Bank of Nigeria and Financial Market Dealers’ Association Announce the Nigerian Overnight Financing Rate (NOFR) as New Money Market Benchmark,"CBN, Financial Market",CCD/PressRelease/003,https://www.cbn.gov.ng/Out/2026/CCD/Press Release Financial Markets.pdf,139384,8069
2026-04-17,Central Bank of Nigeria,press_releases,Nigerian Overnight Financing Rate (NOFR) - Frequently Asked Questions (FAQs),,"NOFR, FAQ, Nigerian Overnight Financing Rate, Frequently Asked Questions",CCD/PR/FAQ/01/17-04-2026,https://www.cbn.gov.ng/Out/2026/CCD/NOFR_FAQs.pdf,272048,8070
2026-04-21,Central Bank of Nigeria,press_releases,"Press Release: CBN Alerts Public to Fraudulent Messages, Cyber Security Hack Attempts",,"Cyber security, fraudulent, ",CCD/PR/GEN/01/21-04-2026,https://www.cbn.gov.ng/Out/2026/CCD/Press Release on Cyber Security.pdf,122885,8071
2026-07-01,Central Bank of Nigeria,press_releases,CBN Revokes Licenses of 46 Microfinance Banks,,Licenses ,CCD/PressRelease/003,https://www.cbn.gov.ng/Out/2026/CCD/CBN Revokes Licenses of 46 Micofinance Banks.pdf,284279,8142
2026-07-08,Central Bank of Nigeria,press_releases,CBN Clarifies Legal Tender Status of 100 naira Banknotes,,Legal Tender Status of 100naira Banknotes,CCD/PressRelease/004,https://www.cbn.gov.ng/Out/2026/CCD/CBN Clarifies Legal Tender Status of 100 naira Banknotes FINAL.pdf,249792,8150
2026-08-11,Central Bank of Nigeria,press_releases,Press Statement: CBN Launches Cohort 2 of the Regulatory Sandbox Programme,,"Regulatory Sandbox Programme, Cohort 2, Launch",CCD/PR/01/11-08-2026,https://www.cbn.gov.ng/Out/2026/CCD/CBN Press Release (SandboxI)   110626.pdf,201147,8179
