date,amtOffered,auction,auctionDate,auctionNo,id,maturityDate,netType,netValue,rangeBid,rate,rateDescription,securityType,successfulBidRates,tenor,totalAmtRepaid,totalSubscription,totalSuccessful,trueYield,week
2006-07-28,,OMO,July-28-2006,OMO/S/115/2006/364,713,July-27-2007,Sales,2081.9,10.0000% - 12.4900%,11.5,Issue,NTB,10.0000% - 11.5000%,364,1000,11581.9,3082,12.9851,
2006-07-31,,OMO,July-31-2006,OMO/S/117/2006/364,714,July-30-2007,Sales,6000,11.0000% - 12.0000%,11.5,Issue,NTB,11.0000% - 11.5000%,364,0,6250,6000,12.9851,
2006-08-02,,OMO,August-02-2006,OMO/S/119/2006/35,715,September-06-2006,Sales,8000,4.7500% - 5.0000%,5,Issue,NTB,4.7500% - 5.0000%,35,0,8000,8000,5.024,
2006-08-02,,OMO,August-02-2006,OMO/S/119/2006/182,716,January-31-2007,Purchases,0,9.5000% - 10.0000%,0,Issue,NTB,0,182,0,2000,0,0,
2006-08-02,,OMO,August-02-2006,OMO/S/119/2006/364,717,August-01-2007,Purchases,0,11.2500% - 11.5000%,0,Issue,NTB,0,364,0,6190,0,0,
2006-08-03,,OMO,August-03-2006,OMO/S/120/2006/35,718,September-07-2006,Sales,4000,5.0000%,5,Issue,NTB,5.0000%,35,0,4000,4000,5.024,
2006-08-03,10000,Primary Market,August-03-2006,03-08-2006,719,November-02-2006,Purchases,-3093.58,6.0000% - 7.0000%,7,Issue,NTB,6.0000% - 7.0000%,91,9993.26,6899.68,6900,7.124,
2006-08-03,,OMO,August-03-2006,OMO/S/120/2006/182,720,February-01-2007,Sales,4500,9.4000% - 9.7000%,9.7,Issue,NTB,9.4000% - 9.7000%,182,0,4500,4500,10.1916,
2006-08-03,,OMO,August-03-2006,OMO/S/120/2006/364,721,August-02-2007,Sales,4220,10.9900% - 11.5000%,10.99,Issue,NTB,10.9900% - 10.9900%,364,0,11110,4220,12.3386,
2006-08-04,,OMO,August-04-2006,OMO/S/121/2006/182,722,February-02-2007,Sales,10250,9.5000% - 10.2500%,9.75,Issue,NTB,9.5000% - 9.7500%,182,0,11000,10250,10.2468,
2006-08-04,25000,Primary Market,August-04-2006,04-08-2006,723,August-03-2007,Sales,164,9.5000% - 14.0000%,10,Issue,NTB,9.5000% - 10.0000%,364,24835,66289,25000,11.1044,
2006-08-07,,OMO,August-07-2006,OMO/S/122/2006/182,724,February-05-2007,Sales,3000,9.3500 - 9.5500,9.35,Issue,NTB,9.35,182,0,7000,3000,9.8059,
2006-08-07,,OMO,August-07-2006,OMO/S/122/2006/364,725,August-06-2007,Sales,2000,10.7500 - 10.9500,10.75,Issue,NTB,10.75,364,0,8050,2000,12.0369,
2006-08-08,,OMO,August-08-2006,OMO/S/123/2006/35,726,September-12-2006,Purchases,0,5.0000%,0,Issue,NTB,0,35,0,2000,0,0,
2006-08-08,,OMO,August-08-2006,OMO/S/123/2006/182,727,February-06-2007,Purchases,0,9.0000%,0,Issue,NTB,0,182,0,7000,0,0,
2006-08-08,,OMO,August-08-2006,OMO/S/123/2006/364,728,August-07-2007,Sales,1500,10.2500% - 10.7500%,10.45,Issue,NTB,10.2500% - 10.4500%,364,0,9500,1500,11.662,
2006-08-09,,OMO,August-09-2006,OMO/S/124/2006/35,729,September-13-2006,Purchases,0,4.2500%,0,Issue,NTB,0,35,0,2000,0,0,
2006-08-09,10000,Primary Market,August-09-2006,9-8-2006,730,February-07-2007,Purchases,-9500,8.4000% - 10.0000%,8.88,Issue,NTB,8.4000% - 8.8800%,182,19500,24375.97,10000,9.2902,
2006-08-09,,OMO,August-09-2006,OMO/S/124/2006/364,731,August-08-2007,Sales,6307.08,10.0000% - 11.4490%,10.25,Issue,NTB,10.0000% - 10.2500%,364,0,10007.08,6307,11.4135,
2006-08-10,10000,Primary Market,August-10-2006,10/8/2006/91,732,November-09-2006,Sales,41.6,5.2500% - 7.0000%,6.95,Issue,NTB,5.2500% - 6.9500%,91,9958.4,12531.11,10000,7.0722,
2006-08-10,,OMO,August-10-2006,OMO/S/125/2006/182,733,February-08-2007,Purchases,0,9.0000%,0,Issue,NTB,0,182,0,5500,0,0,
2006-08-10,,OMO,August-10-2006,OMO/S/125/2006/364,734,August-09-2007,Sales,3200,10.0000% - 10.2500%,10,Issue,NTB,10.0000%,364,0,9700,3200,11.1044,
2006-08-11,,OMO,August-11-2006,OMO/S/126/2006/35,735,September-15-2006,Sales,2000,4.0000%,4,Issue,NTB,4.0000%,35,0,2000,2000,4.0154,
2006-08-11,,OMO,August-11-2006,OMO/S/126/2006/182,736,February-09-2007,Sales,3000,8.9500%,8.95,Issue,NTB,8.9500%,182,0,3000,3000,9.3669,
2006-08-11,,OMO,August-11-2006,OMO/S/126/2006/364,737,August-10-2007,Sales,6000,9.5000% - 10.0000%,9.75,Issue,NTB,9.5000% - 9.7500%,364,,11500,6000,10.797,
2006-08-15,,OMO,August-15-2006,OMO/S/128/2006/182,738,February-13-2007,Sales,2000,8.3,8.3,Maginal,NTB,8.3,182,0,2000,2000,8.6573,3rd Week
2006-08-15,,OMO,August-15-2006,OMO/S/127/2006/364,739,August-14-2007,Sales,2000,9.5,9.5,Maginal,NTB,9.5,364,0,2000,2000,10.4912,3rd Week
2006-08-16,0,OMO,August-16-2006,OMO/S/129/06/182,740,February-14-2007,Sales,0,9.5000 - 9.5000,0,Issue,OMO,0,182,0,500,0,0,2nd Week
2006-08-17,10000,Primary Market,August-17-2006,17/AUG/06,741,November-16-2006,Purchases,805,5.7500 - 7.5480,6.95,Issue,NTB,5.7500 - 6.9500,91,9195,11161,10000,7.0722,3rd Week
2006-08-23,,OMO,August-23-2006,OMO/S/131/06/182,742,February-21-2007,Sales,-7250,8.2500 - 8.5000,8.25,Stop,NTB,8.25,182,8250,1800,1000,8.6029,3rd Week
2006-08-24,10000,Primary Market,August-24-2006,24/AUG/2006,743,November-23-2006,Sales,4297,5.2500 - 7.4380,6.2,Issue,NTB,5.2500 - 6.2000,91,5703,17973,10000,6.2971,
2006-08-24,,,August-24-2006,OMO/S/132/06/182,744,February-22-2007,Sales,15400,8.0000 - 8.2500,8.2,Issue,NTB,8.0000 - 8.20000,182,27600,46000,43000,8.5486,
2006-08-25,0,Primary Market,August-25-2006,25/AUG/2006,745,August-25-2009,Sales,29279,11.0000 - 18.0000,12,Issue,FGN Bonds,11.0000 - 12.0000,3,0,53899,29279,12.0118,4th Week
2006-08-25,,OMO,August-25-2006,OMO/S/133/06/91,746,November-24-2006,Sales,2000,7,7,Maginal,NTB,7,91,0,2000,2000,7.124,
2006-08-25,,OMO,August-25-2006,OMO/S/133/06/182,747,February-23-2007,Sales,5600,8.0000 - 8.5000,8.15,Issue,NTB,8.0000 - 8.1500,182,14650,28750,20250,8.4942,
2006-08-28,,OMO,August-28-2006,OMO/S/134/06/91,748,November-27-2006,Sales,0,6.25,0,Issue,NTB,0,91,0,1000,0,0,
2006-08-28,,OMO,August-28-2006,OMO/S/134/06/182,749,February-26-2007,Purchases,10550,6.7500 - 6.9500,6.95,Maginal,NTB,6.7500 - 6.9500,182,14550,4000,4000,7.1988,
2006-08-29,,OMO,August-29-2006,OMO/S/135/06/56,750,October-24-2006,Sales,1000,6.25,0,Issue,NTB,0,56,0,1000,0,0,
2006-08-29,,OMO,August-29-2006,OMO/S/135/06/91,751,November-28-2006,Sales,1000,6.25,6.95,Maginal,NTB,6.95,91,0,1000,1000,7.0722,
2006-08-30,,OMO,August-30-2006,OMO/S/136/06/182,752,February-28-2007,Sales,1300,7.9,7.9,Issue,NTB,7.9,182,0,1300,1300,8.223,
2006-09-04,,OMO,September-04-2006,OMO/S/139/2006/182,753,March-05-2007,Sales,8300,7.8500%,7.85,Issue,NTB,7.8500%,182,9050,750,750,8.1689,
2006-09-05,,OMO,September-05-2006,OMO/S/140/2006/91,754,December-05-2006,Sales,11150,6.2000%,6.2,Issue,NTB,6.2000%,91,16150,5000,5000,6.2971,
2006-09-06,,OMO,September-06-2006,OMO/S/141/2006/182,755,March-07-2007,Sales,6000,7.5000% - 8.0000%,7.75,Issue,NTB,7.5000% - 7.7500%,182,12000,7500,6000,8.0606,
2006-09-07,10000,Primary Market,September-07-2006,7-9-2006,756,December-07-2006,Sales,10,5.2500% - 6.4800%,6,Issue,NTB,5.2500% - 6.0000%,91,9990,18147,10000,6.0909,
2006-09-07,,OMO,September-07-2006,OMO/S/142/2006/182,757,March-08-2007,Sales,0,7.5000% - 7.7500%,7.75,Issue,NTB,7.5000% - 7.7500%,182,0,3000,3000,8.0606,
2006-09-08,,OMO,September-08-2006,OMO/S/143/2006/182,758,March-09-2007,Purchases,4000,7.7000% - 7.8000%,0,Issue,NTB,0,182,4000,1500,0,0,
2006-09-11,,OMO,September-11-2006,OMO/S/144/2006/182,759,March-12-2007,Sales,5500,7.4500% - 7.7000%,7.7,Issue,NTB,7.4500% - 7.7000%,182,0,5500,5500,8.0066,
2006-09-13,,OMO,September-13-2006,OMO/S/146/2006/182,760,March-14-2007,Sales,7450,7.5000%,7.5,Issue,NTB,7.5000%,182,5600,13050,13050,7.7905,
2006-09-14,10000,Primary Market,September-14-2006,14-9-2006/91,761,December-14-2006,Sales,1176,5.0000% - 7.0000%,5.3,Issue,NTB,5.0000% - 5.3000%,91,8824,14680,10000,5.3708,
2006-09-15,,OMO,September-15-2006,OMO/S/149/2006/91,762,December-15-2006,Purchases,4000,5.9550% - 5.9950%,0,Issue,NTB,0,91,4000,2000,0,0,
2006-09-18,,OMO,September-18-2006,OMO/S/150/06/01,763,September-19-2006,Purchases,0,0,0,Issue,NTB,0,1,2000,0,0,0,
2006-09-19,,OMO,September-19-2006,OMO/S/150/06/02,764,September-21-2006,Purchases,0,0,0,Issue,NTB,0,2,0,0,0,0,
2006-09-20,10000,Primary Market,September-20-2006,20/SEPT/2006,765,March-21-2007,Purchases,2855.45,5.9900 - 7.0000,6.25,Issue,NTB,5.9900 - 6.7500,182,12855.45,11362.21,10000,6.4505,4th Week
2006-09-22,,OMO,September-22-2006,OMO/S/152/2006/91,766,December-22-2006,Sales,3000,5.500%,5.5,Issue,NTB,5.500%,91,0,3000,3000,5.5763,
2006-09-25,,OMO,September-25-2006,OMO/S/155/91/2006,767,December-25-2006,Sales,1500,5.5000%,5.5,Issue,NTB,5.5000%,91,1000,2500,2500,5.5763,
2006-09-26,,OMO,September-26-2006,OMO/S/156/2006/91,768,December-26-2006,Sales,10057.5,5.5000%,5.5,Issue,NTB,5.5000%,91,11057.5,1000,1000,5.5763,
2006-09-27,,OMO,September-27-2006,OMO/S/157/2006/91,769,December-27-2006,Purchases,9050,0,0,Issue,NTB,0,91,9050,0,0,0,
2006-09-28,10000,Primary Market,September-28-2006,28-SEPT-06,770,December-28-2006,Sales,6382,4.0000  -  5.7500,4.5,Issue,NTB,4.0000  -  4.5000,91,3618,20130,10000,4.5509,
2006-09-29,26862,Primary Market,September-29-2006,29 -SEP- 2006,771,September-29-2011,Sales,26862,8.0000  -  20.0000,12.99,Stop,FGN Bonds,12.99,5,0,26862,26862,13.0131,5th Week
2006-10-04,10000,Primary Market,October-04-2006,4-10-2006/182,772,April-04-2007,Sales,2705,6.0000%-8.0000%,8,Issue,NTB,6.0000% - 8.0000%,182,7295,10858,10000,8.3314,
2006-10-05,10000,Primary Market,October-05-2006,5-10-2006/91,773,January-04-2007,Sales,2064,3.5000% - 6.5000%,6.5,Issue,NTB,3.5000% - 6.5000%,91,7340,9404,9404,6.6068,
2006-10-06,25000,Primary Market,October-06-2006,6-10-2006/364,774,October-05-2007,Sales,24446,7.7480% - 13.0000%,10,Issue,NTB,7.7480% - 10.0000%,364,0,24646,24446,11.1044,
2006-10-11,10000,Primary Market,October-11-2006,11-10-2006,775,April-11-2007,Sales,0,6.0000% - 12.0000%,8,Issue,NTB,6.0000% - 8.0000%,182,10000,18786.27,10000,8.3314,
2006-10-17,,OMO,October-17-2006,OMO/S/166/2006/35,776,November-21-2006,Sales,2000,4.7500%,4.75,Issue,NTB,4.7500%,35,8000,10000,10000,4.7717,
2006-10-17,,OMO,October-17-2006,OMO/S/166/2006/91,777,January-16-2007,Sales,0,7.0000% - 9.5000%,0,Issue,NTB,0,91,0,5500,0,0,
2006-10-18,,OMO,October-18-2006,OMO/S/167/2006/35,778,November-22-2006,Sales,4000,4.6000% - 4.7000%,4.7,Issue,NTB,4.6000% - 4.7000%,35,0,4000,4000,4.7212,
2006-10-18,,OMO,October-18-2006,OMO/S/137/2006/91,779,January-17-2007,Sales,3500,6.5000%,6.5,Issue,NTB,6.5000%,91,0,3500,3500,6.6068,
2006-10-18,10000,Primary Market,October-18-2006,12/10/2006/182,780,April-18-2007,Sales,6694.04,7.0000% - 12.0000%,7.5,Issue,NTB,7.0000% - 7.5000%,182,3305.06,41706.05,10000,7.7905,
2006-10-19,,OMO,October-19-2006,OMO/S/168/2006/35,781,November-23-2006,Sales,2300,4.5000% - 4.7000%,4.7,Issue,NTB,4.5000% - 4.7000%,35,3700,6000,6000,4.7212,
2006-10-19,,OMO,October-19-2006,OMO/S/168/2006/91,782,January-18-2007,Sales,3500,6.4450% - 6.5000%,6.5,Issue,NTB,6.4450% - 6.5000%,91,0,3500,3500,6.6068,
2006-10-20,,OMO,October-20-2006,OMO/S/169/2006/35,783,November-24-2006,Sales,2000,4.7000% - 5.0000%,4.8,Issue,NTB,4.7000% - 4.8000%,35,4000,8000,6000,4.8221,
2006-10-20,,OMO,October-20-2006,OMO/S/169/2006/91,784,January-19-2007,Sales,2000,6.4500% - 6.5000%,6.5,Issue,NTB,6.4500% - 6.5000%,91,0,2000,2000,6.6068,
2006-10-25,,OMO,October-25-2006,OMO/S/170/2006,785,November-29-2006,Sales,13000,4.8000% - 5.0000%,4.8,Issue,NTB,4.8000%,35,16000,6000,3000,4.8221,
2006-10-25,10000,Primary Market,October-25-2006,25-10-2006,786,April-25-2007,Sales,2000,6.6000% - 10.0000%,7,Issue,NTB,6.6000% - 7.0000%,182,8000,38668.69,10000,7.2524,
2006-10-26,,OMO,October-26-2006,OMO/S/171/2006,787,November-30-2006,Sales,4000,4.8000% - 4.8500%,4.8,Issue,NTB,4.8000%,35,3000,8000,7000,4.8221,
2006-10-26,,OMO,October-26-2006,OMO/S/171/2006/91,788,January-25-2007,Sales,6750,6.0000% - 6.5000%,6.25,Issue,NTB,6.0000% - 6.2500%,91,0,9250,6750,6.3487,
2006-10-27,10000,Primary Market,October-27-2006,27-10-2006,789,October-27-2013,Sales,10000,10.2500% - 16.0000%,12.74,Issue,FGN Bonds,12.7400%,7,0,41506,10000,12.7711,
2006-10-27,,OMO,October-27-2006,OMO/S/172/2006/35,790,December-01-2006,Sales,3500,4.8000%,4.8,Issue,NTB,4.8000%,35,4500,1000,1000,4.8221,
2006-10-27,,OMO,October-27-2006,OMO/S/172/2006/91,791,January-26-2007,Sales,10500,5.9900% - 6.4500%,6.25,Issue,NTB,5.9900% - 6.2500%,91,0,11500,10500,6.3487,
2006-10-30,,OMO,October-30-2006,OMO/S/173/2006/91,792,January-29-2007,Sales,1000,6.0000% - 6.2500%,6.25,Issue,NTB,6.0000% - 6.2500%,91,0,1000,1000,6.3487,
2006-10-31,,OMO,October-31-2006,OMO/S/174/2006/91,793,January-30-2007,Sales,2500,6.2500% - 6.5000%,6.25,Issue,NTB,6.2500%,91,6000,5000,3500,6.3487,
2006-11-01,,OMO,November-01-2006,OMO/S/175/2006/91,794,January-31-2007,Purchases,3000,6.2500% - 7.0000%,0,Issue,NTB,0,91,3000,500,0,0,
2006-11-01,10000,Primary Market,November-01-2006,01-11-2006,795,May-02-2007,Sales,0,5.0000% - 9.0000%,6.75,Issue,NTB,5.0000% - 6.7500%,182,0,15870.21,10000,6.9844,
2006-11-02,,OMO,November-02-2006,OMO/S/175/2006/35,796,December-07-2006,Purchases,0,4.7500% - 4.8000%,0,Issue,NTB,0,35,0,17200,0,0,
2006-11-02,10000,Primary Market,November-02-2006,02-11-2006,797,February-01-2007,Sales,0,4.9000% - 6.0000%,5.2,Issue,NTB,4.9000% - 5.2000%,91,10000,16499.33,10000,5.2681,
2006-11-08,10000,Primary Market,November-08-2006,8-11-2006/182,798,May-09-2007,Sales,2200,5.9990% - 9.1500%,6.25,Issue,NTB,5.9990% - 6.2500%,182,7800,15967,10000,6.4505,
2006-11-09,10000,Primary Market,November-09-2006,9/11/2006/91,799,February-08-2007,Sales,19,4.5000% - 5.2000%,5,Issue,NTB,4.5000% - 4.9980%,91,9981,14075,10000,5.0609,
2006-11-15,,OMO,November-15-2006,OMO/S/185/2006/91,800,February-14-2007,Sales,1500,5.7500% - 6.0000%,6,Issue,NTB,5.7500% - 6.0000%,91,0,1500,1500,6.0909,
2006-11-15,10000,Primary Market,November-15-2006,15-11-2006/182,801,May-16-2007,Sales,4445.23,5.9500% - 9.0000%,6.54,Issue,NTB,5.9500% - 6.5400%,182,5554.77,11143.31,10000,6.7598,
2006-11-16,10000,Primary Market,November-16-2006,16/11/2006/91,802,February-15-2007,Sales,1015.47,4.00% -5.48%,5.48,Issue,NTB,4.00% - 5.48%,91,8984.53,10000,10000,5.5557,
2006-11-20,,OMO,November-20-2006,OMO/S/182/2006/182,803,May-21-2007,Purchases,0,0,0,Issue,NTB,0,182,5000,0,0,0,
2006-11-21,,OMO,November-21-2006,OMO/S/189/2006/35,804,December-26-2006,Purchases,0,6.0000% - 6.2500%,0,Issue,NTB,0,35,10000,10000,0,0,
2006-11-22,10000,Primary Market,November-22-2006,22-11-2006/182,805,May-23-2007,Sales,594.7,6.0000% - 9.0000%,6.49,Issue,NTB,6.0000% - 6.4940%,182,10594.7,22275.49,10000,6.7107,
2006-11-23,10000,Primary Market,November-23-2006,22-11-2006/91,806,February-22-2007,Sales,0,4.0000% - 7.4990%,5.45,Issue,NTB,4.0000% - 5.4500%,91,10000,22021.96,10000,5.5249,
2006-11-24,10000,Primary Market,November-24-2006,24/11/2006/7YEARS,807,November-24-2013,Sales,10000,9.0000% - 14.0000%,10.98,Maginal,FGN Bonds,9.0000% - 10.9800%,7,0,43031.35,10000,11.0031,
2006-11-24,,OMO,November-24-2006,OMO/S/193/2006/35,808,December-29-2006,Purchases,6000,0,0,Issue,NTB,0,35,6000,0,0,0,
2006-11-24,,OMO,November-24-2006,OMO/S/193/2006/91,809,February-23-2007,Purchases,2000,0,0,Issue,NTB,0,91,2000,0,0,0,
2006-11-28,,OMO,November-28-2006,OMO/S/194/2006/35,810,January-02-2007,Sales,1000,4.2000% - 4.7000%,0,Issue,NTB,0,35,1000,8000,0,0,
2006-11-29,,OMO,November-29-2006,OMO/S/195/2006/35,811,January-03-2007,Purchases,3000,0,0,Issue,NTB,0,35,3000,0,0,0,
2006-11-29,10000,Primary Market,November-29-2006,29-11-2006/182,812,May-30-2007,Sales,4225.2,5.6990% - 9.0000%,6.15,Issue,NTB,5.6990% - 6.1500%,182,5774.8,22763.76,10000,6.344,
2006-11-30,,OMO,November-30-2006,OMO/S/196/2006/35,813,January-04-2007,Purchases,7000,0,0,Issue,NTB,0,35,7000,0,0,0,
2006-11-30,10000,Primary Market,November-30-2006,30-11-2006/91,814,March-01-2007,Sales,1101.89,4.5000% - 6.0000%,5.45,Issue,NTB,4.5000% - 5.4480%,91,8898.11,10000,10000,5.5228,
2006-12-06,10000,Primary Market,December-06-2006,6-12-2006/182,815,June-06-2007,Sales,64.11,5.98 - 9.00,6.1,Issue,NTB,5.98 - 6.10,182,9935.89,21000,10000,6.2908,
2006-12-07,10000,Primary Market,December-07-2006,7-12-2006/91,816,March-08-2007,Sales,0,4.95 - 10.50,5.5,Issue,NTB,4.95 - 5.50,91,10000,11550,10000,5.5763,
2006-12-08,,OMO,December-08-2006,OMO/S/202/2006/91,817,March-09-2007,Purchases,13000,0,0,Issue,NTB,0,91,13000,0,0,0,
2006-12-13,10000,Primary Market,December-13-2006,13-12-2006/182,818,June-13-2007,Sales,0,5.9900% - 9.7400%,9.74,Issue,NTB,5.9900% - 9.7400%,182,10000,10210,10000,10.2358,
2006-12-14,10000,Primary Market,December-14-2006,14-12-2006/91,819,March-15-2007,Sales,0,4.8500% - 9.1400%,7.4,Issue,NTB,4.8500% - 7.4000%,91,10000,11760,10000,7.5387,
2006-12-19,10000,Primary Market,December-19-2006,19-12-2006/182,820,June-19-2007,Sales,0,8.4900% - 12.0000%,9.74,Issue,NTB,8.4900% - 9.7400%,182,10000,21522.32,10000,10.2358,
2006-12-21,,OMO,December-21-2006,OMO/2006/35,821,January-25-2007,Purchases,2000,0,0,Issue,NTB,0,35,2000,0,0,0,
2006-12-21,10000,Primary Market,December-21-2006,21-12-2006/91,822,March-22-2007,Sales,0,6.0000% - 10.5000%,7.4,Issue,NTB,6.0000% - 7.4000%,91,10000,11004,10000,7.5387,
2006-12-22,10000,Primary Market,December-22-2006,22-12-2006/7YRS,823,December-22-2013,Sales,0,8.5000% - 16.0000%,11.99,Maginal,FGN Bonds,8.5000% - 11.9900%,7,0,28940,10000,12.0176,
2006-12-27,10000,Primary Market,December-27-2006,27/12/2006/182,824,June-27-2007,Sales,0,5.5000% - 10.7400%,9.99,Issue,NTB,5.5000% - 9.9900%,182,10000,12016,10000,10.5122,
2006-12-28,10000,Primary Market,December-28-2006,28/12/2006/91,825,March-29-2007,Sales,2175,6.0000% - 7.2500%,7.25,Issue,NTB,6.0000% - 7.2500%,91,10000,7825,7825,7.3831,
2007-01-04,,OMO,January-04-2007,OMO/S/01/2007/35,826,February-08-2007,Purchases,0,0,0,Issue,NTB,0,35,6318,0,0,0,
2007-01-04,10000,Primary Market,January-04-2007,04-01-2007/91,827,April-05-2007,Sales,0,6.50 - 7.40,7.4,Issue,NTB,6.50  - 7.40,91,10000,10000,10000,7.5387,
2007-01-04,10000,Primary Market,January-04-2007,04-01-2007/182,828,July-05-2007,Sales,0,6.1000% - 10.0000%,9,Issue,NTB,6.1000 - 9.0000,182,10000,12000,10000,9.4217,
2007-01-05,,OMO,January-05-2007,OMO/S/02/2007/35,829,February-09-2007,Purchases,0,0,0,Issue,NTB,0,35,0,10750,0,0,
2007-01-05,25000,Primary Market,January-05-2007,05-01-2007/364,830,January-04-2008,Sales,25000,9.50 - 13.00,10.15,Issue,NTB,9.50 - 10.15,364,0,77792,25000,11.2896,
2007-01-08,,OMO,January-08-2007,OMO/S/3/2007/35,831,February-12-2007,Purchases,-500,0,0,Issue,NTB,0,35,500,0,0,0,2nd Week
2007-01-09,,OMO,January-09-2007,OMO/S/4/2007,832,February-13-2007,Purchases,-1500,0,0,Issue,NTB,0,35,0,0,0,0,
2007-01-10,10000,Primary Market,January-10-2007,10-01-2007,833,July-11-2007,Sales,0,8.7000 - 9.5000,9,Issue,NTB,8.7000 - 9.0000,182,10000,13103,10000,9.4217,2nd Week
2007-01-11,,OMO,January-11-2007,OMO/S/6/2007/35,834,February-15-2007,Purchases,1000,0,0,Issue,NTB,0,35,1000,0,0,0,2nd Week
2007-01-11,10000,Primary Market,January-11-2007,11-01-2007-91,835,April-12-2007,Sales,0,6.0000 - 7.4000,7.25,Issue,NTB,6.0000 - 7.2500,91,10000,10858,10000,7.3831,
2007-01-12,,OMO,January-12-2007,OMO/S/7/2007,836,February-16-2007,Purchases,7000,0,0,Issue,NTB,0,35,7000,0,0,0,2nd Week
2007-01-15,,OMO,January-15-2007,OMO/S/7/200735,837,February-19-2007,Purchases,7500,0,0,Issue,NTB,0,35,7500,0,0,0,
2007-01-17,,OMO,January-17-2007,OMO/S/8/2007/35,838,February-21-2007,Purchases,3500,0,0,Issue,NTB,0,35,3500,0,0,0,3rd Week
2007-01-17,10000,Primary Market,January-17-2007,17-01-2007-182,839,July-18-2007,Purchases,0,8.2500 - 10.000,8.99,Issue,NTB,8.2500 - 8.9980,182,10000,30579,10000,9.4107,
2007-01-18,,OMO,January-18-2007,OMO/S/9/2007,840,February-22-2007,Purchases,3500,0,0,Issue,NTB,0,35,3500,0,0,0,
2007-01-18,10000,Primary Market,January-18-2007,18-01-2007/91,841,April-19-2007,Sales,0,6.8000 - 7.1500,6.8,Issue,NTB,6.8000 - 6.8000,91,10000,10301,10000,6.9169,
2007-01-19,,OMO,January-19-2007,OMO/S/10/2007,842,February-23-2007,Purchases,13500,0,0,Issue,NTB,0,35,13500,0,0,0,
2007-01-22,,OMO,January-22-2007,OMO/S/11/2007,843,February-26-2007,Purchases,14000,0,0,Issue,NTB,0,35,14000,0,0,0,4th Week
2007-01-24,10000,Primary Market,January-24-2007,24/01/2007,844,July-25-2007,Purchases,1875,5.5000 - 8.9000,8.64,Issue,NTB,5.5000 - 8.6400,182,11875,16486,10000,9.0279,
2007-01-25,0,OMO,January-25-2007,OMO/S/12/2007/35,845,March-01-2007,Purchases,6750,0,0,Issue,OMO,0,35,6750,0,0,0,1st Week
2007-01-26,40000,Primary Market,January-26-2007,26/1/2007,846,January-26-2010,Sales,40000,7.5000 - 18.0000,10.75,Issue,FGN Bonds,7.5000 - 10.7500,3,0,124857,40000,10.7595,
2007-01-26,,OMO,January-26-2007,OMO/S/14/2007/35,847,March-02-2007,Purchases,0,0,0,Issue,NTB,0,35,14000,0,0,0,
2007-01-31,,OMO,January-31-2007,OMO/S/15/2007,848,March-07-2007,Purchases,10000,0,0,Issue,NTB,0,35,10000,0,0,0,5th Week
2007-01-31,10000,Primary Market,January-31-2007,31/01/2007,849,August-01-2007,Purchases,0,8.0000 - 9.2400,8.35,Issue,NTB,8.0000 - 8.3500,182,10000,28798,10000,8.7117,
2007-02-01,,OMO,February-01-2007,1/2/2007,850,May-03-2007,Sales,3894,6.0000-8480,6.6,Issue,NTB,6.0000-6.6000,91,10000,7106,7106,6.7101,
2007-02-05,0,,February-05-2007,OMO/S/16/2007,851,March-12-2007,Purchases,3000,0,0,Stop,NTB,0,35,3000,0,0,0,
2007-02-05,15000,Primary Market,February-05-2007,2/2/2007,852,February-04-2008,Purchases,10000,8.1700-9.9980,9.01,Issue,NTB,8.1700 - 9.010,364,25000,112217,15000,9.8968,
2007-02-07,,OMO,February-07-2007,OMO/S/17/2007,853,March-14-2007,Purchases,9000,0,0,Issue,NTB,0,35,9000,0,0,0,
2007-02-07,10000,Primary Market,February-07-2007,07/02/2007,854,August-08-2007,Purchases,0,7.0000  -  11.4950,8,Issue,NTB,7.0000 - 7.9990,182,10000,28600,10000,8.3304,
2007-02-08,,OMO,February-08-2007,OMO/S/18/2007,855,March-15-2007,Purchases,0,0,0,Issue,NTB,0,35,0,0,0,0,
2007-02-08,10000,Primary Market,February-08-2007,08/02/2007,856,May-10-2007,Purchases,0,5.9000  -  9.0000,7,Issue,NTB,5.9000  - 7.0000,91,10000,12130,10000,7.124,
2007-02-09,,OMO,February-09-2007,OMO/S/19/2007,857,March-16-2007,Purchases,3000,0,0,Issue,NTB,0,35,3000,0,0,0,
2007-02-14,10000,Primary Market,February-14-2007,15/02/2007,858,August-15-2007,Purchases,0,7.0000  - 8.4500,7.85,Issue,NTB,7.0000 - 78500,182,10000,17808,10000,8.1689,
2007-02-15,10000,Primary Market,February-15-2007,15/02/2007,859,May-17-2007,Purchases,0,6.5000  -  8.49000,7,Issue,NTB,6.5000  -  7.0000,91,10000,14113,10000,7.124,
2007-02-16,,OMO,February-16-2007,OMO/MMI/27/01/07,860,March-15-2007,Sales,10000,6.5000 - 7.5000,7.22,Issue,NTB,6.50000 - 7.2200,27,0,14500,10000,7.2587,
2007-02-16,,OMO,February-16-2007,OMO/MMI/90/01/07,861,May-17-2007,Sales,10000,7.0000  - 8.0000,7.48,Issue,NTB,7.0000  - 7.4800,90,10000,13500,10000,7.6202,
2007-02-21,,OMO,February-21-2007,OMO/S/20/2007,862,March-28-2007,Purchases,4000,0,0,Issue,NTB,0,35,4000,0,0,0,
